sentiment_numeric,confidence,title_length,title_word_count,title_has_number,title_has_question,title_has_exclaim,has_comments_text,hour,day_of_week,is_weekend,is_peak_hour,topic_confidence,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,topic_15,has_org_mention,org_mention_count,has_person_mention,flair_ADBLOCK WARNING,flair_Artificial Intelligence,flair_Biotechnology,flair_Business,flair_Comcast,flair_Crypto,flair_Energy,flair_Hardware,flair_Machine Learning,flair_Misleading,flair_Nanotech/Materials,flair_Net Neutrality,flair_Networking/Telecom,flair_Other,flair_Politics,flair_Privacy,flair_Robotics/Automation,flair_Security,flair_Social Media,flair_Society,flair_Software,flair_Space,flair_Transportation,viral
-1,0.569,81,14,1,0,0,1,23,1,0,0,0.6111,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0
0,0.8576,36,6,1,0,0,0,17,2,0,1,0.0667,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0
-1,0.7827,103,16,0,0,0,1,4,2,0,0,0.5885,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
-1,0.7342,84,13,0,0,0,1,20,1,0,1,0.233,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
0,0.6011,110,18,0,0,0,1,17,2,0,1,0.5531,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1,1,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
-1,0.6535,134,22,1,0,0,1,6,1,0,0,0.5603,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0
-1,0.7866,249,47,0,1,1,1,7,1,0,0,0.4658,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,4,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0
0,0.4537,115,20,1,0,0,1,5,2,0,0,0.3758,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
0,0.5681,88,15,0,0,0,1,23,1,0,0,0.6767,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
-1,0.4947,76,11,0,0,0,1,1,2,0,0,0.2366,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
-1,0.6272,83,12,0,0,0,1,4,2,0,0,0.4506,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,6,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
1,0.5337,65,11,0,0,0,1,22,1,0,1,0.5935,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1,2,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
0,0.8296,82,13,0,0,0,1,9,1,0,1,0.5154,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
0,0.762,69,11,1,0,0,1,8,2,0,1,0.7076,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
-1,0.901,69,10,1,0,0,1,15,1,0,1,0.4614,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
-1,0.647,75,11,0,0,0,1,6,1,0,0,0.4066,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
0,0.5535,76,9,0,0,0,1,23,1,0,0,0.4711,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
0,0.8268,94,11,0,0,0,0,23,1,0,0,0.5089,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
-1,0.8674,63,10,0,0,0,1,3,1,0,0,0.5075,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1,6,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
-1,0.6864,53,9,0,0,0,1,18,0,0,1,0.3524,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
-1,0.8795,103,17,0,0,0,1,16,0,0,1,0.2471,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,3,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
-1,0.5864,90,12,0,0,0,1,4,1,0,0,0.3982,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1,5,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
-1,0.7705,168,29,1,0,0,1,8,2,0,1,0.4346,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
1,0.7775,65,9,0,0,0,1,3,1,0,0,0.704,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
0,0.7014,68,11,0,0,0,1,20,0,0,1,0.6027,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,3,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
-1,0.556,64,9,0,0,0,1,19,1,0,1,0.5084,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1,2,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
1,0.4081,46,9,0,0,0,1,19,1,0,1,0.6275,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
-1,0.7564,151,22,1,0,0,1,21,1,0,1,0.4981,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
-1,0.8486,89,14,0,0,0,1,4,2,0,0,0.3819,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0
-1,0.8734,70,14,0,0,0,1,9,3,0,1,0.2566,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
0,0.5681,169,25,0,0,0,1,20,0,0,1,0.3641,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,5,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
-1,0.8509,73,11,0,0,0,1,19,1,0,1,0.3229,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
0,0.6401,85,14,0,0,0,1,19,1,0,1,0.4013,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
1,0.8902,54,9,1,0,0,1,20,1,0,1,0.5605,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1,1,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
0,0.411,27,4,1,0,0,1,22,0,0,1,0.5622,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1,1,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
0,0.6489,54,6,0,0,0,1,2,2,0,0,0.4141,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0
0,0.6928,60,7,0,0,0,1,21,1,0,1,0.6725,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1,3,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
1,0.9739,44,8,1,0,0,1,20,1,0,1,0.4545,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1,1,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
-1,0.8903,71,9,0,0,0,1,18,0,0,1,0.4717,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
0,0.9412,283,46,1,0,0,1,20,1,0,1,0.3163,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
1,0.6047,57,8,1,0,0,1,9,1,0,1,0.735,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
-1,0.6914,83,16,1,0,0,1,21,0,0,1,0.4137,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
0,0.4409,282,39,0,0,0,1,19,1,0,1,0.5206,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
1,0.6026,59,11,1,0,0,0,5,1,0,0,0.685,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0
0,0.3756,61,10,0,0,0,1,7,1,0,0,0.5706,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
0,0.6736,85,14,0,0,0,1,2,1,0,0,0.4932,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
0,0.5581,76,13,1,0,0,1,4,3,0,0,0.604,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
0,0.5957,87,14,1,0,0,1,19,0,0,1,0.8143,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
-1,0.8792,122,20,0,0,0,1,3,1,0,0,0.4926,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
-1,0.8377,61,10,0,0,0,1,16,1,0,1,0.5422,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1,5,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
1,0.4198,39,7,0,0,0,1,17,1,0,1,0.7088,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1,1,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
-1,0.7363,65,11,0,0,0,1,22,0,0,1,0.4582,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0
-1,0.8446,60,9,0,0,0,1,8,1,0,1,0.2983,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1,8,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
